,SOURCE_ID,teff_gspphot,lum_flame,age_flame,mass_flame,radius_flame,evolstage_flame,flags_flame
1777,6030060283172760064,4716.9883,0.081258275,,,0.42940766,,21
1778,6030060283172760960,4935.5605,0.12892096,,,0.4998612,,21
1779,5253692751991347456,5140.4756,0.07606603,,,0.40094846,,21
1780,5253692751991360896,4749.7607,0.21258578,3.7859924,0.76100224,0.70062953,200,00
1781,6030113953162319616,4525.443,52.228848,3.9015644,1.3708189,11.742157,886,11
1782,6030113953162320768,5393.192,0.22583528,,,0.55105317,,21
1783,6030113953162325376,3874.595,0.06780278,9.586304,0.5850352,0.5694458,265,00
1784,6030113953162332544,4534.229,0.191801,2.185871,0.73398805,0.70865965,167,01
1785,5253603897723668224,4907.5967,8.335792,5.044815,1.2615938,4.0134563,700,10
1786,5253603897723668608,5197.184,0.16979496,,,0.5165622,,21
1787,5253603897723668736,5477.8184,2.1383648,12.729327,0.96751744,1.7498494,465,02
1788,5961457904488536704,4274.822,0.42614096,,,1.1913716,407,21
1789,5961457904488538880,5269.9214,4.587294,4.5835896,1.2725673,2.5765376,488,00
1790,5961457904488542848,4785.7524,1.0957056,,0.83502215,1.5186721,360,00
1791,5961457904488545280,4749.492,88.95908,0.376597,3.0022476,13.999838,520,11
1792,5961457934482592640,4519.656,0.35392705,11.823245,0.7370057,0.9728463,407,01
1793,5961457934482599296,4481.8647,0.085527085,,,0.48330107,,21
1794,5961457934482616320,4191.105,0.14179994,3.123908,0.64927876,0.73047423,283,00
1795,5961457934482631168,4297.6133,0.36678943,,,1.1095743,436,20
1796,5961457938820290304,3585.8345,962.4274,2.4334953,1.588318,99.19737,1244,12
1797,5253649488762480000,4574.8896,0.39454448,,0.81096804,1.007708,397,00
1798,5253649488794960640,5127.432,0.15546304,,,0.50007087,,21
1799,5253750368952931072,5218.2456,0.1635983,,,0.5075886,,21
1800,5253750368953271552,5258.636,0.18643467,,,0.5283899,,21
1801,5253750368953418624,4295.0215,0.1370366,3.8670716,0.678167,0.6723295,220,00
1802,5253750368953635328,4399.222,0.058276854,,,0.43108302,,21
1803,5253750368953859328,4189.6577,0.0419542,,,0.38914448,,21
1804,5253750373286969984,5539.979,1.0098953,13.231434,0.89265966,1.1008173,359,00
1805,5253750373286970880,5833.4556,1.9569361,8.725583,1.0278829,1.3735017,394,00
1806,5253750373286971776,4992.7705,0.5014892,,,0.963785,463,21
1807,5253750373286972032,7459.464,4.726946,,,1.3014835,,21
1808,6030031008750700416,4670.432,0.121375196,,,0.5537055,,21
1809,5961457938820356224,6027.1274,44.995815,0.74052334,2.3253272,6.072466,447,01
1810,5253649493101655680,8034.3213,7.444801,,1.6611749,1.4013996,105,01
1811,5253649493101658624,5957.074,0.74220794,,,0.8091257,,21
1812,6030087221225122560,4650.371,0.05169111,,,0.38048962,,20
1813,5961413683502394496,3632.762,2244.0308,,5.617265,119.74333,708,11
1814,5961413683502396928,4929.5547,2.0069733,,0.94949645,1.9512752,463,01
1815,6030087221225190912,5138.278,0.16081351,,,0.506518,,21
1816,5961413683502410112,4670.8296,0.3533167,,,0.9117995,407,20
1817,5961528135725505920,4807.0283,11.12489,6.9972296,1.159994,5.0265207,771,12
1818,5253750403312681600,4618.0386,0.3195999,,,0.8781727,405,21
1819,5253750403313157376,4813.8257,0.08065583,,,0.4120318,,21
1820,6030113953162341376,5417.614,35.36587,0.6968267,2.4004717,7.0462093,491,10
1821,6030113953162346240,5122.0557,3.941025,5.8328133,1.1997337,2.5281203,524,11
1822,6030113953162360832,6025.9824,73.4343,0.55810803,2.5748746,8.970125,536,12
1823,6030113983144462848,5342.3247,0.54753107,6.886717,0.88188434,0.8624255,252,01
1824,6030113983144471040,5119.7026,0.16051124,,,0.5097455,,21
1825,6030113983144476672,4980.0605,0.8435613,,,1.2368494,360,20
1826,5253692752016266752,9798.109,10.284039,,,1.113585,,21
1827,5253692752016266880,4568.106,0.26453787,,,0.81902367,385,20
1828,5253692752016267520,7163.8687,62.09056,0.5578717,2.5289187,5.0858216,369,01
1829,5253692752016268160,6068.119,0.88356864,,,0.84887534,,21
1830,5253692752016277376,7809.182,9.436034,0.71341115,1.6771618,1.6908965,175,00
1831,5253692752016277760,6968.1113,7.372811,1.423085,1.5414306,1.8318326,223,00
1832,5253692752016279680,7902.165,13.513436,0.8474068,1.794565,1.9705479,208,00
1833,5961528135804401536,5757.518,1.1346735,8.603721,0.96606725,1.0825491,321,00
1834,5961502194199159552,4841.758,4.4403076,10.208541,1.0406923,2.9982636,628,11
1835,5961502194199160704,4850.295,4.694765,10.15927,1.0410924,3.0703428,630,11
1836,5961502194199161728,4655.319,10.96534,6.4271617,1.1825074,5.0761943,748,11
1837,5961502194199162240,4692.022,9.169399,6.621205,1.1720815,4.4895515,720,11
1838,5961502194199170688,4672.163,1.1336689,,,1.6102875,359,21
1839,5961502224188734080,7259.4346,13.789556,1.1155813,1.7689955,2.2417903,239,00
1840,5961502224188738432,5270.766,9.0454645,1.185321,1.5838475,1.935307,215,02
1841,5253603927775100928,5899.023,0.5244396,,,0.70197666,,21
1842,5961502224188740992,4824.7974,1.7564654,,0.94757026,1.8949485,458,01
1843,5253649493101669248,5429.5176,0.28554872,,,0.6035481,,21
1844,5253649493101670656,5253.0186,0.17685808,,,0.53432465,,21
1845,5253603897723675264,5097.0293,31.954788,0.73835456,2.3527856,7.961857,585,12
1846,5253603897723677312,4559.1543,0.45291436,,,1.0873712,404,20
1847,5253603897723677696,4608.063,0.06619856,,,0.40671545,,21
1848,5253603897723678080,5634.204,4.880488,4.305839,1.2866197,2.3139303,454,00
1849,5253603897723679616,5336.222,0.19926205,,,0.53764725,,21
1850,5253603897723680640,6126.4253,2.976729,4.105043,1.2185845,1.5412422,319,00
1851,5253603897723684224,4722.925,7.4037995,10.276444,1.0407592,4.0657606,718,11
1852,5253603927755110656,5014.881,0.14335582,,,0.50435144,,21
1853,6030087186918987008,5627.524,2.1557019,11.584669,0.98624974,1.6065589,451,01
1854,6030087186918987520,4770.8945,6.8763347,10.651214,1.0306659,3.8772633,711,11
1855,6030087216902492160,4289.425,0.047687963,,,0.40690058,,21
1856,6030087216902509184,4784.431,0.43760777,,,0.965515,421,21
1857,6030087216902543872,4931.7417,0.13741347,,,0.5155514,,21
1858,6030087216902545152,4994.7446,0.1425904,,,0.5106012,,21
1859,6030087216905739392,5062.5635,0.08429739,,,0.41090074,,21
1860,6030087216930997888,4313.488,0.048790354,,,0.39561975,,21
1861,5961502224188741120,4702.0474,0.51404446,,,1.1091636,353,21
1862,5961502224188746624,4827.0596,0.21057834,,,0.6547838,,21
1863,5961502224188754432,4618.515,0.15402082,,,0.6235815,,21
1864,5961502224189683072,4421.337,0.24269596,,,0.85020036,383,21
1865,5961502224189683200,4657.9956,0.136619,,,0.5729799,,21
1866,6030031008785709696,4130.9824,0.07481015,4.3677506,0.63156927,0.5432501,153,00
1867,6030031008785716224,4831.05,0.8063555,,,1.2855117,355,21
1868,6030031008785721984,5534.7046,2.0363069,12.031637,0.97390485,1.5647906,458,00
1869,6030031008785726464,4869.6484,6.2598953,8.868824,1.0816691,3.5266962,675,11
1870,6030031008785729536,4810.428,6.916318,9.479998,1.0626606,3.7859325,691,11
1871,5961413713497466880,4751.075,0.100298345,,,0.46941978,,21
1872,5961413713502752896,4855.2314,0.15716961,,,0.55897605,,21
1873,5961413713502754688,4348.061,0.253631,,0.67953086,0.9022887,346,00
1874,5961457938848273792,4562.963,0.3305443,,,0.93952405,390,21
1875,5961457938848277376,4675.645,0.31828624,9.45706,0.7674392,0.85880375,400,00
1876,5961457938848279552,3992.0332,0.055182062,2.3744147,0.5700785,0.5090932,142,01
1877,5961457938848288384,4363.4272,0.13326605,3.3649867,0.69090253,0.63729477,156,00
1878,5961457938848292096,5431.5625,1.4447912,,,0.7942807,,20
1879,6030060283237761408,5771.173,2.9857876,7.5447206,1.0954973,1.736626,438,00
1880,6030060283237764224,5432.341,3.5708544,6.4579678,1.1594423,2.1756878,478,01
1881,5961457968841763584,4208.2046,0.19466677,,,0.9063893,438,21
1882,5253692786375976960,7179.723,33.532276,0.88559866,2.1430054,3.7480912,290,01
1883,5961553905553084160,4826.5747,1.4364377,13.234456,0.9381809,1.7172409,416,01
1884,5961553905616599168,4999.106,0.75517595,,,1.1411995,356,21
1885,5961553905616599296,5214.019,26.74454,1.0881327,2.0500062,6.5841107,584,11
1886,5961528135804404736,4855.247,0.918766,,,1.3762313,359,21
1887,5961528135804407168,4310.9644,0.45333937,,,1.2240199,354,20
1888,6030060283237765632,5551.466,9.875482,2.0506508,1.6481609,3.396772,459,01
1889,6030060283237780480,5412.302,2.0859084,12.095257,0.98011994,1.6395901,468,00
1890,6030060313232835200,5610.9487,0.8608177,9.368692,0.91217315,1.0003444,325,00
1891,6030060313232835968,5184.859,0.256743,,,0.64158267,,21
1892,6030060313232837504,4961.766,0.20323358,,,0.60933113,,21
1893,6030060313232850688,5890.347,0.55242807,,,0.71632475,,21
1894,5961457968842371072,4720.2627,0.09507521,,,0.46309772,,21
1895,5961457968844067840,4265.8477,0.30865103,,,1.019107,412,21
1896,5961457968844379392,4759.473,90.72608,0.3176573,3.2011948,13.066876,509,11
1897,5961457968846395776,4323.2505,0.41064245,,,1.1586372,395,21
1898,5961528165785162368,4444.131,0.11685754,,,0.5905926,,21
1899,5961528165785165056,4888.771,0.46337953,,,0.9553534,416,21
1900,5961528165785167104,5036.404,0.15758301,,,0.52405983,,21
1901,5961528165785172352,4811.902,3.2342517,10.138415,1.039558,2.5955043,566,11
1902,5961528165785172480,4890.7173,3.809531,9.727313,1.0509337,2.7087235,596,11
1903,5961528165785174528,4769.143,4.205315,13.210656,0.9703062,3.008674,644,11
1904,5961528165785178240,4858.0093,0.54575616,,,1.0397996,341,21
1905,5961528165785218304,4706.4917,0.8017506,,,1.3598874,357,21
1906,5961528165814491136,5284.244,2.8042884,10.308521,1.0282912,2.003539,482,00
1907,5961553905616615936,4749.852,2.795123,13.072147,0.9698996,2.4490986,491,11
1908,5961553905616621312,5715.508,5.173313,4.1870327,1.294379,2.320565,447,00
1909,5961553905616621952,4720.53,8.398719,9.275241,1.0705655,4.351549,737,11
1910,5961553935589986816,5047.1626,6.559245,3.9226997,1.3456006,3.3979537,607,11
1911,5961553935590055040,4800.269,179.44856,0.3171902,3.203548,27.708332,651,12
1912,5961553935590061184,4791.2256,5.0285172,12.7457285,0.98043555,3.2467072,668,11
1913,5961553935590064640,7342.9727,3.7002237,,,1.1870694,,20
1914,5961553935590064768,8447.779,8.357926,,,1.3471872,,21
1915,5961553935590072320,4140.239,0.030282047,,,0.3435987,,21
1916,5961553935590073472,4731.7173,0.13973746,,,0.5586144,,21
1917,6030031038736965120,5158.3955,8.223424,2.5792685,1.531453,3.585107,516,11
1918,6030031043110453376,4753.6084,3.3474278,13.129056,0.9697111,2.7337105,496,12
1919,5253603927783115392,4969.3877,0.14025877,,,0.5108395,,21
1920,5253603932083388928,4651.6274,0.36274916,5.6376534,0.7567785,0.9331714,338,00
1921,5253603932083389184,4679.019,47.529896,0.5561942,2.6038017,10.475461,549,10
1922,5253603932083390336,9684.976,30.974499,0.27241287,2.272289,1.9569243,166,01
1923,5253603932083390592,5135.497,0.17061128,,,0.5459234,,21
1924,5253603932083393280,4566.669,0.5778789,,,1.2265459,342,21
1925,5253603932083393920,4641.46,0.27229077,,,0.79558164,400,20
1926,6030113987522066816,4950.0073,0.114658035,,,0.46118292,,21
1927,6030113987522066944,4786.7666,55.617958,0.50184095,2.7031095,10.862472,533,11
1928,6030113987522074496,4811.4663,292.8233,,4.2007866,24.760687,498,11
1929,6030113987522078592,5078.316,0.1534683,,,0.5252781,,21
1930,6030113987522098304,4195.997,0.1181096,3.7007208,0.6589891,0.6471644,257,00
1931,6030113987522112128,4096.8076,0.28539056,,,1.0723397,333,21
1932,6030114017504145152,4617.098,9.103331,8.970373,1.0805978,4.7106256,745,11
1933,5253692786375977344,4881.661,4.3637385,9.807986,1.0506636,2.9282975,619,11
1934,5253692786375977856,5073.236,50.813545,0.6579006,2.449824,8.645624,554,12
1935,5253692786375977984,6744.0547,9.569601,1.6606039,1.6114496,2.2691085,260,00
1936,5253692786375978752,4517.5176,139.6814,0.2924772,3.3020885,19.251856,514,10
1937,5253692786375979136,5280.982,80.102104,0.41378424,2.8942947,10.753298,513,11
1938,5253692786375979264,5462.0327,0.23675357,,,0.55580693,,21
1939,5253692786375979904,6629.9365,1.7139517,,,0.9877123,,21
1940,5253692786375980288,4939.9194,0.44414443,7.1304636,0.79494464,0.9118377,331,00
1941,5253692786375982976,5438.112,0.56353754,2.2873828,0.9275972,0.84962916,157,00
1942,5253692786375984128,5608.5776,0.5670294,,,0.7987468,,21
1943,5253692816395075456,7717.0264,8.767973,0.70092887,1.6570407,1.6491605,170,01
1944,5253692816395076480,5434.596,0.24704453,,,0.573831,,21
1945,5253692816395077888,5467.5767,0.28946543,,,0.60632795,,21
1946,5253692816396680576,5332.0815,0.15398258,,,0.48797017,,21
1947,5253750407646708480,9648.264,17.426556,,2.1862423,1.5078001,118,01
1948,5253750407646709376,5393.68,32.09172,1.3096474,1.930448,7.7934947,659,12
1949,5253750407646709504,8135.4453,7.536464,,,1.3763989,,21
1950,5253750407646710656,6049.8916,1.837596,5.1035266,1.0929328,1.2409338,321,00
1951,5253750407646710912,4309.192,0.203586,3.1092563,0.67399615,0.8118483,302,00
1952,5253750407646711680,6570.2466,18.210178,1.262721,1.8615644,3.1061778,281,01
1953,5253750407646712960,6814.2847,13.182847,1.4326705,1.7299705,2.6046088,268,00
1954,5253750437672440064,8513.98,69.012215,0.5191096,2.5514953,3.803151,281,01
1955,5253750437673050368,4547.109,0.21512674,4.722546,0.72009,0.7637902,275,00
1956,6030060317532409984,4909.704,3.4238005,9.065106,1.0700611,2.538132,569,11
1957,6030060317532432000,4647.324,0.077646576,,,0.43591455,,21
1958,6030087221278713344,5281.5356,1.0306882,,0.91742647,1.2099802,359,00
1959,6030087221278714112,5098.974,6.527939,3.2363875,1.4212074,3.270499,527,11
1960,6030087221279168000,3875.3184,0.034144796,,,0.41045168,,21
1961,6030087221279189632,4595.3057,20.061687,7.6115627,1.1324327,7.0965757,832,11
1962,6030087221279195008,5513.0254,17.003521,1.3514667,1.8990282,4.531457,472,01
1963,6030087251262265344,5085.2373,23.60413,1.1667416,2.002156,6.1958685,576,12
1964,6030087251262347008,4464.89,0.13990298,2.2094827,0.6799786,0.67586106,160,00
1965,5961502228558925184,4932.0884,3.301692,10.428337,1.0310005,2.5059698,565,11
1966,5961502228558930816,7546.1943,29.796543,0.865178,2.0944808,3.1474876,273,01
1967,5961502228558937472,4949.98,0.8272259,,,1.2557408,359,20
1968,5961553935590079488,4641.944,0.10090271,,,0.49045286,,21
1969,5961553935641168512,4250.333,0.3519876,,,1.0767086,381,21
1970,5253603932083395584,7227.051,7.415659,1.1044157,1.5603822,1.7102358,197,00
1971,5253603932083396608,3521.9868,0.013564433,,,0.3123761,,20
1972,5253603932083396864,6585.413,7.3133683,1.985021,1.5121275,2.0606945,265,00
1973,5253603932083397760,8927.646,40.476192,0.51102656,2.3085866,2.5657399,234,00
1974,5253603932083399680,6377.5186,6.8991995,2.3423636,1.4812077,2.1523042,285,00
1975,5253603932083402880,4677.4346,40.886097,0.37675807,3.0026982,9.74389,532,11
1976,5253603932083403648,5003.656,0.12086621,,,0.47600085,,21
1977,5253603962110825984,4776.6865,0.09880337,,,0.45953643,,21
1978,5253603962114928384,5676.446,0.29084793,,,0.5906966,,21
1979,5253603962142854272,3862.988,0.059775356,5.812055,0.5515887,0.55843043,184,01
1980,5253692820710687488,5126.6577,0.14667028,,,0.5007631,,21
1981,5253692820735718528,4555.894,0.5172147,,,1.1612229,357,20
1982,5961457973208023552,4837.382,3.9539385,11.341078,1.010664,2.8575368,612,11
1983,5961457973208030336,3825.7405,0.116243996,13.293736,0.63087785,0.7673406,305,01
1984,5961457973208042112,6053.765,2.6013184,4.6662574,1.1698189,1.4707844,332,00
1985,5961457973208044800,4702.7495,5.496235,13.2162,0.97076666,3.5202122,676,11
1986,5961458003202137216,4303.4565,0.31202453,,,1.0223554,444,21
1987,5961458003202184704,4589.5527,1.5188955,,0.9500855,1.9782475,465,00
1988,5253750442006434816,4028.5635,0.0714976,0.35811827,0.6170126,0.5503377,105,01
1989,5253750442006436480,4649.2275,0.45799652,,,1.0585047,427,20
1990,5253750442006441856,5032.004,0.117299646,,,0.46666327,,21
1991,5253750442006443904,5230.9463,838.88367,0.25968528,3.450695,23.537931,812,12
1992,6030060317597491840,4685.2935,77.884445,0.45429483,2.8027773,13.344826,524,11
1993,6030060317597493120,5240.3306,0.28014284,,,0.64781827,,21
1994,6030060317597504512,5079.2275,0.115572356,,,0.46643424,,21
1995,6030060317597511680,4911.6475,0.3997062,,,0.8732156,414,21
1996,6030060317597512704,4749.2783,51.165077,0.34541288,3.1031368,10.5392275,543,11
1997,6030114017504158592,4794.991,0.10040169,,,0.46445972,,21
1998,6030114017504160640,6312.6113,0.649422,,,0.67252153,,21
1999,6030114017504167040,4950.2026,5.640509,5.7923317,1.2104325,3.2673237,646,10
2000,6030114017504170240,4604.4546,0.306239,5.7502995,0.73952484,0.9470371,323,00
2001,6030114017505007360,4742.619,0.41973063,5.60198,0.77060014,0.95145077,327,02
2002,6030114021832329984,5340.829,0.5452188,3.900794,0.90832293,0.8498036,193,01
2003,5253603962143066624,9730.947,18.710426,,2.1176124,1.5254323,106,00
2004,5253603966404221824,5355.262,0.18804656,,,0.5242133,,21
2005,5253603966443143296,5410.0054,0.30042645,,,0.67260754,,21
2006,5253603966443144192,5501.28,9.839293,4.210189,1.322322,4.428802,718,12
2007,5253603966443144704,8554.238,6.1152368,,,1.0936188,,21
2008,5253603966443150080,5609.0146,1.1363373,12.803696,0.9463933,1.1841367,371,01
2009,5253603966443154560,4258.9824,0.055804946,,,0.4392289,,21
2010,5961553939912850048,4784.8516,0.20987009,,,0.6686773,,21
2011,5961553939912850176,9479.458,12.241774,,,1.291533,,21
2012,5961413717862153728,6407.1787,3.142673,2.6593158,1.2579808,1.4422778,249,00
2013,5961413717862156672,4705.9907,0.49523318,,,1.057577,339,21
2014,5961413747857288960,9701.408,27.345158,0.33844766,2.1755145,1.9465688,174,00
2015,5961413747857295872,7537.86,3.4888103,,,1.2004915,,20
2016,5253750472032190720,4965.54,65.99038,0.4546149,2.8024614,11.631654,523,12
2017,5253750472032859520,4519.075,0.05450945,,,0.39050847,,21
2018,5253750476333335552,5028.389,0.07991005,,,0.4096352,,21
2019,5253750476333383168,5455.314,0.23053811,,,0.5518205,,21
2020,5253750476366182144,4942.491,56.102196,0.6218709,2.5009804,10.222754,630,10
2021,5253750476366183424,9545.1045,10.7572365,,,1.1915289,,21
2022,5253750476366183552,4417.3164,0.35628673,,,1.015967,387,20
2023,6030031043145458560,4461.896,0.4985012,,0.82253253,1.1919757,336,01
2024,6030031043145459200,4508.633,0.06959986,,,0.4385291,,20
2025,6030031043145459968,4755.154,0.07303163,,,0.40128478,,21
2026,6030031073096741504,5168.583,2.4242246,11.054795,1.0101899,1.9458976,488,01
2027,6030031073096743424,9611.495,92.292366,0.37946665,2.7712731,3.4442437,265,01
2028,6030031073121368704,4636.8833,0.3803986,,,0.94723874,410,21
2029,5961528170085268864,4713.825,5.645559,10.902825,1.0217472,3.555912,676,11
2030,5961528170085274880,3791.63,274.66312,0.2164966,3.7065136,38.891983,614,11
2031,5253603966443159296,5209.5586,0.3420764,,,0.730605,,21
2032,5253603966443160448,4995.8247,0.099589914,,,0.43873426,,21
2033,5253603966443160576,5077.045,7.82934,2.640367,1.5197141,3.613952,517,11
2034,5253603966443161344,5089.9155,18.372099,1.1684694,2.0013433,5.511789,541,10
2035,5253603996469642752,4722.761,0.11639773,,,0.52849364,,21
2036,5253603996469643648,5181.8,0.16639632,,,0.50746256,,21
2037,5253603996469646720,5142.598,0.16281384,,,0.50894153,,21
2038,5253603996469648384,4602.812,0.15837382,1.5757594,0.7324711,0.6222307,120,01
2039,5253603996469653120,7067.205,2.575065,,,1.0716654,,21
2040,6030060317597516544,4881.077,3.4462056,11.312477,1.0103035,2.5915244,589,11
2041,6030060317597519872,6018.058,0.86980444,,,0.85995185,,21
2042,6030060317597520256,5176.861,0.298257,,,0.67784,,21
2043,6030060347592572416,4702.946,0.38967356,,,0.938198,415,21
2044,6030060347592572928,4685.957,0.1717185,,,0.6345685,,21
2045,6030060347592584320,4789.1953,0.3093134,11.9447565,0.7596804,0.8092197,372,01
2046,6030060347592592768,4679.178,0.37073562,,,0.9312616,411,21
2047,6030060347593635584,4496.3384,0.21126303,2.9553595,0.7207524,0.7564287,202,00
2048,5253649527461433088,5412.0195,0.89576745,,,1.0759431,360,20
2049,5253649527461434624,4892.5137,3.07702,13.059963,0.9709117,2.4453416,563,11
2050,5253649527461447808,10515.919,89.06233,0.29333696,2.8151762,2.8404725,233,01
2051,5253649527461456768,4939.2305,0.10592945,,,0.45319304,,21
2052,5253649527461458944,5765.397,1.7598473,10.164226,0.99025786,1.3415954,400,01
2053,5253692820735720064,5299.5195,2.1429992,11.795754,0.9903218,1.7359873,473,00
2054,5253692820735726464,8367.092,6.255721,,,1.1881044,,20
2055,5253692820735726848,5271.128,7.2062955,2.7905333,1.4901283,3.2178354,489,01
2056,5253692820735728896,4743.5435,0.09553665,,,0.45735016,,21
2057,5253692850754813312,5183.729,0.72505605,,,1.0666416,356,20
2058,5253692850754814080,5662.85,0.3602515,,,0.6332948,,21
2059,5253692850754817536,7489.0645,3.7207675,,,1.1387495,,21
2060,5253692850758782336,5562.509,0.2821346,,,0.5819068,,21
2061,5253692850758783104,4356.8804,0.076946795,,,0.49140403,,21
2062,5961502258548500224,5390.3145,0.96654046,,,1.1333584,363,20
2063,5961502258548503040,4810.9775,1.6962655,,0.9460494,1.8777709,457,01
2064,5961502258549427072,4930.4746,0.5049557,6.8710628,0.79464835,0.9818511,374,00
2065,5961502262835940992,4745.145,0.5705511,,,1.1163208,353,20
2066,5961458007540054400,4424.7944,0.65331364,,0.8200398,1.4149046,365,00
2067,5961458007567784704,6830.2134,6.1938767,1.6541144,1.4742181,1.7766073,230,00
2068,5961458037560996864,7692.0083,13.8732395,0.9559998,1.7918704,2.0816596,222,00
2069,5961458037561764608,4952.1436,5.6426325,6.7692857,1.1607451,3.279794,647,11
2070,5961458037561764736,4300.45,0.055990137,,,0.42885432,,21
2071,5961458037563933440,4827.102,3.5380318,11.333406,1.0102903,2.7168434,593,11
2072,5961413752172849920,4921.1724,0.19612901,,,0.6130072,,21
2073,5961413752172862592,3920.7185,0.19265658,,,0.9483943,365,21
2074,5961413752221892480,7149.2495,5.7564087,0.94420844,1.4919217,1.5582062,174,01
2075,6030114021881826304,4797.4634,0.083172046,,,0.42422423,,21
2076,6030114021881827584,5942.7446,0.42442706,,,0.6364166,,21
2077,5961553939976353152,6124.878,2.1987388,3.9869666,1.1533293,1.3085538,297,00
2078,5961553939976357120,4715.7173,0.2198212,1.6403552,0.76984674,0.703204,122,01
2079,5961553939976388480,4740.4326,0.09713101,,,0.46401253,,21
2080,5961553969949571712,5012.385,25.447172,0.8327338,2.2532551,6.7965603,549,11
2081,5961553969949604480,4683.2104,6.6380367,12.300989,0.9909073,3.906931,701,11
2082,6030087251262364288,5240.981,16.837269,1.7262261,1.7510805,5.1626472,573,12
2083,6030087251262364416,4953.816,4.7450128,6.7424917,1.1600667,2.9702926,613,11
2084,6030031077470368768,4027.8337,0.060820643,,,0.5137008,,21
2085,5253604000802785536,5272.112,0.16935512,,,0.51346374,,21
2086,5253604000802786432,5765.21,1.9025681,9.816845,1.0036871,1.3816004,407,00
2087,5253604000802788224,5390.584,0.24079072,,,0.56780195,,21
2088,5253604000802791040,4249.8687,0.047520943,,,0.4020217,,21
2089,5253604000802791296,6038.7056,2.4167712,4.8747067,1.1546998,1.414391,333,00
2090,5253604000802792960,4811.6855,10.075853,6.216212,1.1933733,4.599372,733,11
2091,5253604000802796544,4786.7695,0.079078525,,,0.4089117,,21
2092,5253750506391880320,5404.751,0.32176366,,,0.658941,,21
2093,5253750506392312960,4279.8374,0.04179693,,,0.3754813,,21
2094,5253750506392314112,4412.2,0.0626608,,,0.43864924,,21
2095,5253750506392314624,4417.062,0.20387773,3.6157317,0.7045599,0.77198875,244,00
2096,5253692855070363520,5128.4004,0.15843928,,,0.5065616,,21
2097,5253692855070381312,4451.4634,0.06983227,,,0.4440652,,21
2098,5253692855095444352,4840.729,0.48051703,,,0.96872586,440,20
2099,5253692855095445248,6066.3174,0.75187266,,,0.7891192,,21
2100,5253604030829414272,4618.472,0.07353023,,,0.4274454,,21
2101,5253604030830290816,4905.754,0.115924716,,,0.47253606,,21
2102,5253604030830436224,4316.731,0.097641364,4.761813,0.6327013,0.62511146,189,01
2103,5253604030854396544,4539.691,0.044194143,,,0.33961865,,21
2104,5961553969949612800,4877.9966,0.2164552,1.5385507,0.77889884,0.6776116,133,01
2105,5961553969949637248,4734.721,0.13114221,,,0.53999233,,21
2106,5961553969953451392,4699.4204,0.089750744,,,0.45620057,,21
2107,5961553969956509312,6512.903,8.35087,1.9320347,1.5525776,2.2408366,272,01
2108,5961553969973754368,4439.2812,0.049291447,,,0.38313594,,21
2109,6030031077505231232,5004.0923,0.14171599,,,0.5013479,,21
2110,5961502262836039168,4690.6104,0.116196,2.0230675,0.75124466,0.5181282,145,02
2111,5961502262836060800,4033.35,0.25545245,,0.67905015,1.0312262,331,01
2112,6030060351957265024,4993.941,0.3005057,0.8234034,0.8312317,0.7311025,114,01
2113,6030060351957265280,4831.909,0.31138557,12.095596,0.7618223,0.7942464,355,00
2114,6030060351957292288,5036.357,2.6907687,10.414059,1.0288205,2.1549797,499,11
2115,6030060351957304064,4875.9404,5.545029,8.482102,1.0935059,3.2788377,655,11
2116,5253604035162536960,5943.9355,1.7266347,6.086895,1.0608685,1.2325379,334,01
2117,5253604035162538880,4652.271,19.338158,2.429127,1.5669514,6.781522,663,11
2118,5253604035162540416,4989.2334,5.9432034,4.4899244,1.2954899,3.2700531,622,10
2119,5253604035162541568,6559.5317,7.371266,2.0190313,1.5121402,2.108954,268,00
2120,5253604035162541952,7992.1074,25.276985,0.8187092,2.0371785,2.619565,251,00
2121,5253604035162543232,5183.305,49.509644,1.1750612,1.9990114,9.318045,655,12
2122,5253604035162543488,5753.0503,3.9194047,5.769668,1.1836735,2.0569313,458,00
2123,5253604035162543872,4648.6714,0.34283158,,,0.9031583,406,21
2124,5253604035162544640,5048.706,0.16622794,,,0.53303117,,21
2125,5253604035162546048,5530.2427,0.23299393,,,0.55343854,,21
2126,5253604035162548096,6719.2725,4.827235,1.7930565,1.3966862,1.6117191,222,00
2127,5961528200144904576,4766.392,2.7821023,,0.9514062,2.4362047,497,11
2128,5961528200144941184,4763.4546,4.8964753,12.744733,0.9804389,3.259885,664,11
2129,5961528204445077248,4051.0205,0.07031741,3.1223383,0.5974037,0.5618766,241,01
2130,5961458037565892480,3887.4426,0.027881024,,,0.36976653,,21
2131,5961458041927468032,3607.3835,0.054284047,10.461127,0.54414827,0.5948863,166,00
2132,6030114021881831424,5793.495,0.9336931,1.6579533,1.0291492,0.9610148,162,00
2133,6030114021881840512,4266.911,0.1109535,0.9825361,0.6707592,0.6147633,109,01
2134,6030114021881869952,4687.192,0.086110346,,,0.45521554,,21
2135,6030114051863908992,4751.4585,0.26962584,11.700873,0.75347793,0.76058733,315,01
2136,6030114051863928064,5860.8364,3.2064826,6.7680607,1.1248802,1.7434798,430,00
2137,6030114051863933824,5014.7407,0.558067,,,0.98069555,495,21
2138,6030114051865182336,4960.192,0.12556785,,,0.48869663,,21
2139,6030114051865183104,4363.3936,0.07647808,,,0.4846255,,21
